baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1.49633187810699	0.689945390611813	0.378869605454718	1.82106292159209	0.0685972927307551	0.141237074765813
17.6519049714821	-0.14277457511045	0.153567964937847	-0.929715876408432	0.352518212067252	0.487758936048959
2.20314827511216	-1.40675485240665	0.531417085141531	-2.64717656195038	0.00811669623759425	0.0263264775188666
60.2580171792783	0.0372860837590243	0.206822652277212	0.180280464197163	0.856932391704229	0.906978099776899
2.57220709769908	0.133507749422864	0.403472703626243	0.330896608922864	0.740722583510827	0.824194140254876
5.07895603003114	-0.591906533469742	0.539039706933179	-1.09807594107926	0.272171329988429	0.404201856849599
3.78476492461829	-0.887752898701996	0.41127587307619	-2.15853386210559	0.0308863486119788	0.0759269767772373
32.122037256245	0.56625377214169	0.155282239891565	3.6466100214494	0.000265722733141326	0.00153762266809781
7.79165761406257	-0.414254422642386	0.274003695188095	-1.51185706586188	0.130570228336614	0.232107952489979
21.444257259403	-0.166739270354356	0.144441528168735	-1.15437210107313	0.248347648055081	0.377816929189886
5.97478866856388	-0.394899911719559	0.227813394367028	-1.73343587990854	0.0830182249384236	0.164007923417794
4.40228225455865	-0.650548008743206	0.298599809650794	-2.17866183338833	0.0293567990437803	0.0729400234306241
2.0138229089176	-0.02664680793403	0.460027857545689	-0.0579243354439323	0.953808898781953	0.969737507391612
65.0478434966923	0.0690637571506131	0.0858603690912562	0.804372935751174	0.421181626678225	0.556485197977585
16.5866372904803	-0.0671553641222562	0.244666084127691	-0.274477618594687	0.78371760116996	0.856016937479472
55.4077067577737	-0.280817478360588	0.0977857755258026	-2.87176204157105	0.00408190205783554	0.0151076440560662
3.57257423924438	-0.523152855995227	0.283660341287937	-1.84429326151091	0.0651404130103274	0.135797125092475
3.69887492738641	-0.281666107242719	0.280770968752806	-1.00318814474975	0.315770091923847	0.449514775215592
84.3295520159276	0.181711040250318	0.102431108611093	1.77398295024056	0.0760659705504102	0.153080507241889
2.34306210531366	-0.193343429223286	0.496159786815521	-0.389679765190592	0.696773361060634	0.788523459695399
40.6193669581875	-0.0986900795125051	0.164871032379031	-0.598589564755205	0.549446616484952	0.67142112377434
8.94075195126984	-0.199492869758894	0.350019105563944	-0.569948515917367	0.568712617613331	0.687281728666913
25.0477571746407	0.681127088367515	0.21115440625209	3.22572993127286	0.00125651861752053	0.00570823270077355
