gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
ISG15	0.353055274153916	0.0157	0.00739999999999996	0.0142	0.0106	0.0192	0.0306	0.0144	0.0144	1.67224527933425e-17	0.000640997859359187	6.00612102597832e-08	0.00419999999999998	0.00370000000000004	0.0056	0.004
SDF4	0.0528805829128388	0.2524	0.196	0.291	0.2334	0.1666	0.1566	0.0949	0.1544	0.114413648510284	0.602516652503855	0.0106315955548448	0.1344	0.179	0.102	0.1276
UBE2J2	0.0129075526814026	0.298	0.6254	0.271	0.5816	0.0397	0.0521	0.0135	0.0245	8.45167198028715e-07	0.000731571912095883	5.80927160404922e-06	0.026	0.0436	6e-04	0.003
AURKAIP1	0.00349186867177274	0.0264	0.0227000000000001	0.0284	0.0239	0.0447	0.0488	0.0123	0.0162	4.54570311905949e-07	0.0860942833309345	2.34162348342991e-10	0.0538	0.0653	0.0042	0.0036
MRPL20	0.0050567903183842	0.5456	0.5908	0.556	0.5836	0.2526	0.5848	0.2276	0.5246	5.09039028752744e-07	0.000359072414704928	4.11025010067519e-07	0.4654	0.428	0.4464	0.3628
SSU72	0.0200701117694523	0.0738	0.1304	0.0747	0.1444	0.003	0.00870000000000004	6e-04	0.0023	1.96536884365616e-05	0.0269847970687729	2.18226838976603e-07	0.0157	0.0263	2e-04	7e-04
MIB2	0.607514270430503	0.212	0.1868	0.2386	0.2292	0.00260000000000005	0.1064	0.0049	0.136	0.00255062692495606	0.0608161154182956	0.0101192320476285	0.00560000000000005	0.00429999999999997	0.0115	0.0101
CDK11B	0.0525324643858199	0.1208	0.0946	0.047	0.0404	0.0138	0.0489000000000001	8e-04	0.0052	1.5683069479797e-10	9.35978599309653e-05	2.27597637401482e-06	0.00690000000000002	0.00829999999999997	5e-04	0.0031
CDK11A	0.617497240016971	0.962	0.97	0.9628	0.9768	0.015	0.018	0.0036	0.0097	0.00244613762586668	0.0566594916159085	0.262401233658591	0.00570000000000004	0.00849999999999995	6e-04	0.0017
GNB1	0.881586067098686	0.6804	0.95	0.6848	0.9362	0.00319999999999998	0.0137	0.0022	0.0073	2.34954529265401e-05	0.00199011319614443	0.0437394921010574	0.0972	0.088	0.0396	0.0488
RER1	0.127623662666235	0.4572	0.475	0.4076	0.4042	0.9384	0.9924	0.9376	0.9888	0.104447861388971	0.217633751768742	0.335057132877213	0.0747	0.0365	0.0361	0.0342
TNFRSF14	0.883988749801597	0.7412	0.8108	0.7366	0.8126	0.529	0.3594	0.5264	0.355	0.000193232330791546	0.0263793624652064	0.0796762938371027	0.8722	0.646	0.8696	0.6474
KCNAB2	0.0174708001751422	0.0254	0.0316	0.022	0.0305	0.0143	0.0268	0.0098	0.0211	3.56167600735383e-06	0.00052202435423757	0.00331982012749567	0.00160000000000005	0.00270000000000004	2e-04	0.0012
RPL22	0.00496437121620913	0.00239999999999996	0.00209999999999999	0.0028	0.0032	0.00460000000000005	0.00339999999999996	0.004	0.0047	1.23166504233256e-12	0.00135848220947307	5.55220323038581e-16	0.00109999999999999	0.000499999999999945	0.0014	0.0017
CAMTA1	0.0654715919770654	0.288	0.1802	0.2254	0.1502	0.00819999999999999	0.00729999999999997	0.0123	0.0096	0.00674395560660043	0.0102883424567294	0.0466454111665762	0.0135999999999999	0.019	0.0076	0.0147
PARK7	4.4780151555963e-05	0.00939999999999996	0.0122	0.0081	0.009	0.00390000000000001	0.00949999999999995	7e-04	0.0016	1.00417116299329e-20	0.000240658473929939	3.87291910026049e-26	0.00419999999999998	0.0105	7e-04	0.0024
ENO1	0.000495057537982408	0.8054	0.7454	0.8092	0.7466	0.0542	0.083	0.0252	0.0498	2.76520337100648e-18	0.0205702990956029	3.41418201277426e-23	0.0528	0.0524	0.0201	0.0212
CLSTN1	0.809915961628039	0.826	0.8706	0.8152	0.8562	0.00280000000000002	0.00419999999999998	0.007	0.0071	0.00783911670593934	0.0357147120362956	0.146350099561283	0.1096	0.1644	0.115	0.183
SRM	0.0183557666178527	0.6658	0.7218	0.637	0.6682	0.00139999999999996	0.00470000000000004	3e-04	0.0014	0.0115970214490431	0.0781524266442552	0.000721971570876566	0.00560000000000005	0.00560000000000005	3e-04	1e-04
AGTRAP	0.859395697819738	0.685	0.6072	0.662	0.5302	0.0792000000000001	0.1844	0.0409	0.0862	5.75018323736043e-06	0.0860905236474403	9.25745580221493e-07	0.294	0.3268	0.254	0.246
TNFRSF1B	0.28718937218169	0.2364	0.2982	0.2532	0.3646	0.1188	0.1908	0.0878	0.1514	2.36311911065607e-06	0.422954647023748	1.84678789314551e-07	0.9974	0.6376	0.996	0.5604
PRDM2	0.184884868905754	0.0109	0.0182	0.0056	0.011	0.00229999999999997	0.00360000000000005	1e-04	1e-04	9.8520893991162e-09	8.17469254901538e-05	2.42196501069425e-05	0.00129999999999997	0.003	2e-04	4e-04
EFHD2	0.340341170926577	0.579	0.5886	0.587	0.594	0.871	0.8232	0.8814	0.8178	5.76473699773455e-07	0.170148051839974	1.24047871960131e-05	0.8334	0.8558	0.8554	0.8614
