gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
NOC2L	0.962821340626365	0.5098	0.3584	0.5302	0.3946	0.6474	0.647	0.5566	0.5822	0.0540112240358543	0.217548227820651	0.077595807950167	0.1454	0.1246	0.124	0.1028
ISG15	0.353055274153916	0.0189	0.00800000000000001	0.0171	0.012	0.0195	0.0258	0.0144	0.0144	4.81796278667637e-16	0.00120468602454791	6.00612102597832e-08	0.00309999999999999	0.00349999999999995	0.0056	0.004
SDF4	0.0528805829128388	0.1976	0.16	0.2344	0.2052	0.1558	0.168	0.0949	0.1544	0.0561894397726468	0.437091425445554	0.0106315955548448	0.1396	0.1716	0.102	0.1276
UBE2J2	0.0129075526814026	0.2786	0.583	0.241	0.5384	0.0402	0.0565	0.0135	0.0245	4.45518208305711e-08	0.000169945818357058	5.80927160404922e-06	0.0281	0.0484	6e-04	0.003
AURKAIP1	0.00349186867177274	0.0175	0.0187000000000001	0.0183	0.0178	0.0439000000000001	0.0527	0.0123	0.0162	1.64090828147344e-08	0.0502937820578116	2.34162348342991e-10	0.0499000000000001	0.0608	0.0042	0.0036
CCNL2	0.0139325896181054	0.00170000000000003	0.000800000000000023	9e-04	0.001	0.004	0.00549999999999995	1e-04	6e-04	3.16943706802831e-16	3.33200815110687e-06	6.71655627647824e-14	0.00329999999999997	0.00639999999999996	1e-04	2e-04
MRPL20	0.0050567903183842	0.4474	0.514	0.4464	0.5136	0.2688	0.584	0.2276	0.5246	1.35536005281142e-08	0.000109484745862996	4.11025010067519e-07	0.475	0.4312	0.4464	0.3628
SSU72	0.0200701117694523	0.0612	0.1096	0.0618	0.1126	0.00260000000000005	0.00960000000000005	6e-04	0.0023	1.66094805733676e-06	0.0106409772697554	2.18226838976603e-07	0.014	0.0263	2e-04	7e-04
MIB2	0.607514270430503	0.1736	0.157	0.2104	0.2022	0.004	0.1076	0.0049	0.136	0.000559336321074744	0.0288938287900092	0.0101192320476285	0.00460000000000005	0.00390000000000001	0.0115	0.0101
CDK11B	0.0525324643858199	0.1344	0.1182	0.0662	0.0638	0.0165999999999999	0.0452	8e-04	0.0052	3.5829096178389e-10	8.67260834257998e-05	2.27597637401482e-06	0.00800000000000001	0.00970000000000004	5e-04	0.0031
CDK11A	0.617497240016971	0.9776	0.9428	0.9808	0.955	0.0124	0.018	0.0036	0.0097	0.00102463175926382	0.0405814148407781	0.262401233658591	0.00449999999999995	0.00970000000000004	6e-04	0.0017
GNB1	0.881586067098686	0.745	0.9954	0.7496	0.9934	0.00380000000000003	0.0145999999999999	0.0022	0.0073	2.86931826251174e-05	0.00413160440463462	0.0437394921010574	0.0874	0.0901	0.0396	0.0488
SKI	0.0632649035155385	0.4284	0.4658	0.448	0.453	0.0620000000000001	0.2412	0.041	0.2064	0.000837066115042196	0.00188137597894756	0.269226049395295	0.0165999999999999	0.0165	0.0091	0.0116
RER1	0.127623662666235	0.5876	0.6074	0.5414	0.5578	0.9434	0.992	0.9376	0.9888	0.0321494941065294	0.0942308882063723	0.335057132877213	0.0783	0.035	0.0361	0.0342
TNFRSF14	0.883988749801597	0.8296	0.8394	0.817	0.8566	0.5438	0.3598	0.5264	0.355	4.42667211404454e-05	0.0145716562235775	0.0796762938371027	0.8642	0.6432	0.8696	0.6474
TPRG1L	0.288398403694162	0.6692	0.6514	0.7006	0.6884	0.1196	0.244	0.1204	0.2782	0.480281210573095	0.599348191023127	0.216284945372635	0.0393	0.0459000000000001	0.0082	0.0162
LRRC47	0.547030677356521	0.9372	0.9746	0.9264	0.9904	0.0517	0.1642	0.0359	0.1316	0.00378499613331677	0.0196399279164452	0.606150962254685	0.000600000000000045	0.00680000000000003	3e-04	0.013
C1orf174	0.927308662907369	0.3246	0.2548	0.3276	0.251	0.7606	0.7482	0.7582	0.7412	0.00205805770331124	0.00365471330464031	0.987745183899635	0.4868	0.4728	0.5054	0.5072
KCNAB2	0.0174708001751422	0.0269	0.031	0.0262	0.0353	0.0183	0.026	0.0098	0.0211	1.88661054206523e-06	0.000608596951002848	0.00331982012749567	0.00160000000000005	0.00209999999999999	2e-04	0.0012
RPL22	0.00496437121620913	0.00119999999999998	0.00129999999999997	0.0025	0.0027	0.00460000000000005	0.00309999999999999	0.004	0.0047	3.90481633190389e-15	0.000492968611884438	5.55220323038581e-16	0.000800000000000023	0.000600000000000045	0.0014	0.0017
TNFRSF25	0.470375765110306	0.2092	0.2332	0.2238	0.2478	0.0417999999999999	0.0667	0.0419	0.0775	0.00578526346458222	0.0105671714884045	0.740205482702582	0.0556	0.0728	0.0422	0.0555
