gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
VPS13D	0.968230747344384	0.092	0.0628	0.1226	0.0943	0.5106	0.5142	0.244	0.3046	0.389946136230813	0.315398884913838	0.75071950262803	0.1624	0.0839	0.0602	0.0348
KIF1B	0.981843636450457	0.9224	0.8712	0.8296	0.88	0.2994	0.3856	0.3184	0.3604	0.93646617777744	0.940322089025898	0.523350435122242	0.1252	0.2044	0.043	0.1096
GNB1	0.719449654455428	0.9432	0.9586	0.9456	0.9608	0.4334	0.3034	0.271	0.1524	0.810825734454497	0.773234606489555	0.586881104858276	0.1764	0.1198	0.1074	0.0443
PRDM2	0.419334419800925	0.2424	0.2862	0.2836	0.3148	0.5778	0.6764	0.5418	0.674	0.488844908066108	0.863522224319018	0.635316831832986	0.6506	0.4604	0.638	0.4406
RERE	0.546825341701343	0.2682	0.4982	0.2712	0.4954	0.448	0.7064	0.3152	0.6628	0.0290165316880278	0.050227815982905	0.127743632760719	0.5164	0.5068	0.3484	0.3592
CLSTN1	0.852247351600896	0.5442	0.4782	0.4782	0.3898	0.6716	0.3506	0.5392	0.225	0.229082319133275	0.184286884874437	0.867351767269219	0.384	0.3462	0.2258	0.1948
CAMTA1	0.0873813305530227	0.6726	0.9312	0.7412	0.8878	0.837	0.9356	0.7606	0.8942	0.0442687293194682	0.178040637064509	0.00134810354684036	0.5632	0.4916	0.216	0.198
ISG15	0.653854159127726	0.535	0.7544	0.4828	0.7116	0.479	0.3946	0.2676	0.226	0.0503093455924254	0.43841542831365	0.143903529376912	0.8578	0.7858	0.8416	0.7656
HES4	0.790599798400825	0.868	0.8976	0.8016	0.8318	0.645	0.6804	0.455	0.5388	0.411271532284086	0.492264108669093	0.547230885418747	0.8188	0.923	0.7294	0.8644
MTATP6P1	0.693698848175035	0.8494	0.6446	0.8176	0.6188	0.8226	0.4878	0.711	0.2864	0.0794208681960047	0.123241293648758	0.656200215123917	0.8754	0.7874	0.8624	0.7968
SPEN	0.577295093538909	0.5008	0.7756	0.4822	0.7846	0.6988	0.6144	0.5862	0.524	0.730657037665075	0.70599943494731	0.791529312699925	0.2524	0.0866	0.1136	0.0192
CDC42	0.933036878038444	0.757	0.609	0.6948	0.5176	0.6618	0.5226	0.508	0.396	0.445697583277234	0.593809483068789	0.825894144806479	0.9182	0.7312	0.8468	0.6372
EIF4G3	0.0284107996782487	2e-04	4e-04	3e-04	0.0011	0.8272	0.9188	0.7752	0.907	0.0177492362861978	0.0143642051704259	0.00370217716526871	0.9098	0.9474	0.8564	0.9174
CAPZB	0.348076253924978	0.2954	0.175	0.249	0.1538	0.5938	0.8542	0.5568	0.8302	0.0354860736149913	0.0196859798394924	0.0509734612616939	0.5206	0.1614	0.4796	0.1478
SRSF4	0.325126606149003	0.767	0.9734	0.7462	0.9724	0.6318	0.7142	0.504	0.6384	0.23172753092382	0.217400266534444	0.520248273640577	0.45	0.6908	0.3158	0.6026
ECE1	0.453448609673291	0.5048	0.353	0.5382	0.369	0.989	0.8392	0.9838	0.8	0.0173514953657358	0.0909887418297409	0.0965939057136826	0.592	0.3496	0.6032	0.3704
ID3	0.370871377772119	0.516	0.4672	0.5014	0.4288	0.5966	0.4464	0.5022	0.3162	0.554304340540718	0.676209595171306	0.499814498050275	0.7008	0.439	0.6596	0.3626
RSRP1	0.364864555532735	0.5342	0.4872	0.5158	0.4774	0.9402	0.986	0.921	0.9724	0.203351397050607	0.161048584767022	0.150166152286548	0.4986	0.575	0.267	0.3488
STMN1	0.00335400345550003	0.1762	0.1818	0.1372	0.1134	0.402	0.2372	0.2326	0.0943	3.47210650666608e-22	0.109453723531801	6.65047362251518e-19	0.658	0.569	0.6474	0.5534
ARID1A	0.975615047584323					0.776	0.7222	0.7428	0.6892	0.71861865544608	0.793625825956206	0.93946644986262	0.838	0.4802	0.7486	0.3482
STX12	0.45016384016311	0.2392	0.2078	0.1874	0.1376	0.419	0.5688	0.2488	0.4314	0.829373723893668	0.743269893046817	0.531385977958338	0.1258	0.1462	0.0418	0.0514
IFI6	0.28118539166488	0.145	0.073	0.1013	0.0416	0.4364	0.3664	0.331	0.2498	0.383572662300504	0.300031005624879	0.883095073653151	0.4622	0.2634	0.2684	0.078
HP1BP3	0.89231326331783	0.8208	0.81	0.8198	0.8242	0.9966	0.9484	0.994	0.9244	0.655261860785091	0.667359455428128	0.234770360854172	0.2076	0.3512	0.1454	0.2988
ATP5IF1	0.0845442256358723					0.3812	0.2884	0.217	0.134	3.18537657981384e-07	0.0938217345691769	1.58657358103881e-06	0.268	0.2486	0.2066	0.2018
