DNAJC11	0.0127658596067536
NADK	0.871683218910016
MASP2	0.0639361456709051
CLCN6	0.527892008156333
TNFRSF1B	0.487878278981422
THAP3	0.774351703768563
VPS13D	0.40047580722169
H6PD	0.67635541377195
VAMP3	0.717685027252044
PER3	0.000561125689823799
KIF1B	0.00104748546423506
PRKCZ	0.0204105818291563
KCNAB2	0.0847252726775908
ENO1	0.239491652825559
GNB1	0.9180088162377
SDF4	0.013108285950774
PLOD1	0.583420309255673
ACOT7	0.209820056068625
DVL1	0.549972585612573
MORN1	0.462125804350947
CEP104	0.536602583590384
WRAP73	0.820751287855846
ICMT	0.328219433340446
RPL22	0.338023433662662
CHD5	0.797199118317748
PHF13	0.397108452398934
ERRFI1	0.571803576592599
PARK7	0.0742404099090989
SRM	0.00252785062638848
FBXO2	0.0326134868826281
FBXO6	0.0837286972236124
MAD2L2	0.359623613096326
KIAA2013	0.944975145012612
MFN2	0.708447330362833
MIIP	0.964387422267686
PRDM2	0.365909285623291
UBIAD1	0.886508328317128
TARDBP	0.439057905845627
TNFRSF8	0.964885244699444
INTS11	0.343111588538846
LRRC47	0.0396190693890955
UBE4B	0.00573490342388215
CASZ1	0.657512464358904
ACAP3	0.492520565989097
C1orf159	0.336961522707536
CA6	0.592128022501237
NPHP4	0.0364253184176403
FBXO44	0.424860896589263
SLC2A5	0.0374871995615571
RERE	0.0602061005225769
CFAP74	0.325681081166316
PRDM16	0.183943743867117
FHAD1	0.241018034281241
EFHD2	0.0349400600931433
PEX14	0.324308167421732
PGD	0.619866107935167
PLCH2_ENSG00000149527	0.500874779095466
PRXL2B_ENSG00000157870	0.353547389292003
TNFRSF14_ENSG00000157873	0.973356003625676
PANK4_ENSG00000157881	0.566391649741356
PEX10	0.777327090855338
RER1	0.937937980750434
SKI	0.908820380413588
TPRG1L	0.677446354177505
RNF207	0.789238944758457
GPR153	0.583946707748322
DFFA	0.44531637783013
ATAD3B	0.424164268196063
SSU72	0.977775467926754
UBE2J2	0.0873543306771155
NOL9	0.973032329717919
KLHL21	0.177516266038816
SLC45A1	0.765256324097452
LZIC	0.338132471112387
RBP7	0.0476773493189037
DRAXIN	0.950976729988716
PDPN	0.746520299614138
LRRC38	0.724757854349604
DHRS3	0.946926930490257
SCNN1D	0.495251551612445
FAAP20	0.398058470705974
MEGF6	0.403403803540457
DFFB	0.0472099322269492
PUSL1	0.692609146070632
CLSTN1	0.362984651308127
PIK3CD	0.081083120832198
SLC25A33	0.507614978891697
SPSB1	0.839146713457213
PLEKHG5	0.716586562959934
TMEM51	0.225039914755492
CAMTA1	0.123591889360031
EXOSC10	0.0230463106435967
NMNAT1	0.0929502593054279
TAS1R1	0.275237385533705
TMEM51-AS1	0.96260939738062
NPPA	0.984014504205094
AURKAIP1	2.87491582029676e-05
B3GALT6	0.292167968827234
MTHFR	0.907385551826208
PRDM16-DT	0.690289027995673
CTNNBIP1	0.620079983443268
VWA1	0.237878037330498
TNFRSF18	0.525872502390726
ISG15	0.660032944130758
GABRD	0.120017111854805
KLHL17	0.63511244554382
AGRN	0.955838007999774
HES4	0.00857061753451302
TMEM201	0.695941678778997
NOC2L	0.176976416859137
KAZN	0.46318127425906
