gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
VPS13D	0.998657393163782	0.992320557491289	0.99693199167245	0.849453781512605	0.69637052631579	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.42237573376725	0.700993253360329	0.560001880918868	0.970232984293194	0.770033482810164	0.40369793814433	0.307309547738694
KIF1B	0.998657393163782	0.992320557491289	0.99693199167245	0.96869387755102	0.937097301038062	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.623505442649875	0.867324784589404	0.479059983790653	0.970232984293194	0.770033482810164	0.391121379310345	0.32486387434555
GNB1	0.993984976594253	0.992320557491289	0.99693199167245	0.985809929078014	0.937097301038062	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.588689248400682	0.837731575459046	0.503719814696172	0.970232984293194	0.770033482810164	0.448587058823529	0.307309547738694
PRDM2	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.87588617234469	0.997092297899427	0.98334238410596	0.93174727744166	0.82482906688687	0.46637618553492	0.857056094661081	0.522448286844814	0.970232984293194	0.778082004555809	0.669347317073171	0.485311133004926
RERE	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.889560621761658	0.997092297899427	0.98334238410596	0.93174727744166	0.824743576826196	0.0915105192510773	0.476926371858222	0.221884939832963	0.970232984293194	0.7804984	0.577955212355212	0.458954971428572
CLSTN1	0.99747703081689	0.992320557491289	0.99693199167245	0.939427565392354	0.87645952	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.315564276812941	0.607290382938427	0.601115521608303	0.970232984293194	0.770033482810164	0.520392114695341	0.386831971580817
CAMTA1	0.904570757329188	0.992320557491289	0.99693199167245	0.951239655172414	0.937097301038062	0.997092297899427	0.991928169893816	0.94462531835206	0.862201951854262	0.121060163262696	0.599418355091497	0.00921928877194052	0.970232984293194	0.7804984	0.514875415896488	0.390412698412698
ISG15	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.918965671641791	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.129783529209445	0.756502421236973	0.237460479908275	0.975310975609756	0.827512893982808	0.722013075383589	0.595230041724618
HES4	0.993984976594253	0.992320557491289	0.99693199167245	0.96415763546798	0.936532900081235	0.997092297899427	0.98334238410596	0.93174727744166	0.80170843373494	0.432746794560989	0.775914670745446	0.488269981939286	0.975310975609756	0.856403797468354	0.69636852264291	0.62028189987163
MTATP6P1	0.993984976594253	0.992320557491289	0.99693199167245	0.96869387755102	0.903884155299055	0.997092297899427	0.98334238410596	0.937556454121306	0.788328976572133	0.176344048302148	0.552134001965242	0.531049824444028	0.975865731462926	0.827512893982808	0.726766972477064	0.603266756756757
SPEN	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.930048	0.997092297899427	0.98334238410596	0.93174727744166	0.80170843373494	0.559947164476286	0.825122092431283	0.579434441617348	0.970232984293194	0.770033482810164	0.448587058823529	0.284953658536585
CDC42	0.998657393163782	0.992320557491289	0.99693199167245	0.949981785063752	0.894525823591923	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.449910225841291	0.799605772311241	0.592720239333018	0.984902501603592	0.816404569687738	0.723577940199336	0.556554375
EIF4G3	0.855667243667896	0.293	0.586	0.21975	0.299866666666667	0.997092297899427	0.990202963917526	0.948092330383481	0.86521387283237	0.064748105059314	0.427545410118935	0.0194272663127962	0.983951581665591	0.864848944099379	0.725514097496706	0.643603510971787
CAPZB	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.771442599277978	0.997092297899427	0.98334238410596	0.93174727744166	0.848225859697387	0.104438400695457	0.427545410118935	0.124000710150234	0.970232984293194	0.770033482810164	0.624889159067882	0.350828874734607
SRSF4	0.991457507762069	0.992320557491289	0.99693199167245	0.951239655172414	0.937097301038062	0.997092297899427	0.98334238410596	0.93174727744166	0.82070206185567	0.316882206180077	0.641488093843554	0.477044264756931	0.970232984293194	0.80771724671307	0.562491412742382	0.547964724919094
ECE1	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.87645952	0.998596118859915	0.98334238410596	0.991173754556501	0.842664780763791	0.0639013691400201	0.525425191688979	0.185166014125524	0.970232984293194	0.770033482810164	0.660723025210084	0.463189273743017
ID3	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.88312380952381	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.493986876359682	0.81942852370611	0.466928200166837	0.975075187969925	0.775729383886256	0.670745196850394	0.461472340425532
RSRP1	0.993984976594253	0.992320557491289	0.99693199167245	0.939427565392354	0.887807661822986	0.997092297899427	0.99637317961165	0.973665519439133	0.879476063183475	0.295482030000066	0.582652199975975	0.240811076284026	0.970232984293194	0.794486333647502	0.5384	0.455558878504673
STMN1	0.601399772372507	0.992320557491289	0.99693199167245	0.849453781512605	0.734684112149533	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	7.41641949823875e-20	0.528479366248066	1.40990040797322e-16	0.970232984293194	0.790558183538316	0.670745196850394	0.529256800684346
ARID1A	0.998657393163782					0.997092297899427	0.98334238410596	0.944234176245211	0.829178420641126	0.557232797487569	0.841531966723017	0.621064575254525	0.975310975609756	0.778741786108049	0.700010174418605	0.455558878504673
STX12	0.993984976594253	0.992320557491289	0.99693199167245	0.924380471380471	0.767541035856574	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.595030847778779	0.830255492602286	0.48266421305556	0.970232984293194	0.770033482810164	0.389527536231884	0.307309547738694
IFI6	0.980917638145038	0.992320557491289	0.99693199167245	0.814064864864865	0.559778571428572	0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.418015921772386	0.699958356023608	0.603533706042772	0.970232984293194	0.770033482810164	0.5384	0.310555555555556
HP1BP3	0.99747703081689	0.992320557491289	0.99693199167245	0.96869387755102	0.935665146579805	0.999600360576923	0.991928169893816	0.99499939867709	0.869816380952381	0.53584966869715	0.818803221436943	0.311460053198276	0.970232984293194	0.770033482810164	0.476079797979798	0.438972930354796
ATP5IF1	0.904570757329188					0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	1.03090369310339e-05	0.525425191688979	4.19868457389282e-05	0.970232984293194	0.770033482810164	0.51144367816092	0.39043704974271
RPL11	0.993984976594253					0.997092297899427	0.98334238410596	0.93174727744166	0.788328976572133	0.0500270702835509	0.863225705750392	0.0166155948793628	0.970232984293194	0.770033482810164	0.393689570552147	0.310555555555556
