gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
KIF1B	0.838861775201775	0.995186172006745	0.998139510671525	0.91108051948052	0.937758523076923	0.805397368421053	1	0.393446808510638	0.828034726688103	0.40254133548581	0.570371293549513	0.32546639887025	0.987175371083013	1	0.63123896713615	0.996537281861449
PRKCZ	0.478183416264149	0.8148015625	0.773830057803468	0.598729268292683	0.578163440860215	0.805397368421053	1	0.354651270207852	0.618808474576271	0.275137249045963	0.437320934238467	0.128575337079105	0.987175371083013	1	0.470002285714286	0.715128526645768
KCNAB2	0.320538907219459	0.995186172006745	0.998139510671525	0.858720943952802	0.902771909000989	0.805397368421053	1	0.344627565982405	0.794930858468678	0.0586420557256968	0.360250768365603	0.028002472769112	0.987175371083013	1	0.556559252336449	0.894087121212121
ENO1	0.656873371602686	0.995186172006745	0.9992	0.871550963222417	0.947343109724389	0.892547962382445	1	0.685777080062794	0.9615467648606	0.0267744154349155	0.358808899687767	0.020177575040461	0.987175371083013	1	0.726721405750799	0.996537281861449
GNB1	0.727985647979698	0.995186172006745	0.998139510671525	0.797611149825784	0.82793353115727	0.811639266055046	1	0.511343078245916	0.9615467648606	0.553093328654141	0.673447809296356	0.463392486865574	0.987175371083013	1	0.590071448663854	0.908358695652174
ACOT7	0.55021963188001	0.995186172006745	0.998139510671525	0.835421052631579	0.871371746384872	0.805397368421053	1	0.306760330578512	0.637631818181818	0.14222431263191	0.473330907855172	0.0525279850904454	0.987175371083013	1	0.283087431693989	0.553674208144796
CHD5	0.413878777214873	0.643636633663366	0.625335164835165	0.308568	0.337849350649351	0.831417919075145	1	0.543237654320988	0.92866582733813	0.501018055561148	0.710439186957227	0.516394168290487	0.987175371083013	1	0.763850926561428	0.996537281861449
PARK7	0.341296808689964	0.903225882352941	0.987588416988417	0.636054545454546	0.654974436090226	0.805397368421053	1	0.303340659340659	0.727339024390244	4.73100753191584e-05	0.0729363544081992	0.000112738623665763	0.987175371083013	1	0.235355704697987	0.492086092715232
FBXO2	0.656873371602686	0.995186172006745	0.998139510671525	0.82528256227758	0.871371746384872	0.805397368421053	1	0.256833333333333	0.637631818181818	0.0463359190154211	0.425867121919642	0.0617358493533935	0.987175371083013	1	0.337396666666667	0.597118367346939
PRDM2	0.658602807196327	0.995186172006745	0.998139510671525	0.898580616740088	0.924069953977646	0.805397368421053	1	0.31075486381323	0.718218487394958	0.481087891195218	0.648100896807843	0.250075184578904	0.987175371083013	1	0.619147290640394	0.69506993006993
FBXO44	0.839485680550404	0.995584952274003	0.998139510671525	0.91108051948052	0.913923626852659	0.805397368421053	1	0.42566709021601	0.784046112600536	0.394485722082065	0.611816615192313	0.312339888350057	0.987175371083013	1	0.723952536824877	0.996537281861449
RERE	0.805722101652925	0.995186172006745	0.998139510671525	0.904167178856792	0.940971773220748	0.824304833836858	1	0.565904761904762	0.929	0.437751008700394	0.594682627567824	0.527991521595194	0.987175371083013	1	0.763850926561428	0.996537281861449
TPRG1L	0.822455775465831	0.995186172006745	0.998139510671525	0.878592508143323	0.947073465140479	0.81190635451505	1	0.493375238095238	0.953715949702184	0.502890758416704	0.667331680638232	0.486595628152471	0.987175371083013	1	0.695847771836007	0.996537281861449
SSU72	0.16698081487183	0.68720625	0.625335164835165	0.54418	0.440943448275862	0.805397368421053	1	0.303340659340659	0.604838297872341	0.117180585849855	0.264950338402289	0.0457109742423331	0.987175371083013	1	0.243788235294118	0.553674208144796
CLSTN1	0.70045566312953	0.995186172006745	0.998139510671525	0.894662988505747	0.917171855010661	0.892547962382445	1	0.685777080062794	0.9615467648606	0.000294540256291811	0.626350951615617	0.000853577265897876	0.987175371083013	1	0.794153571428572	0.996537281861449
CAMTA1	0.707986993853518	0.999609414225942	0.998139510671525	0.924889915966387	0.947073465140479	0.805397368421053	1	0.309604838709677	0.718218487394958	0.463058835643003	0.591814045952137	0.394016309921605	0.597983606557377	1	0.235355704697987	0.529257731958763
AURKAIP1	0.320538907219459	0.995186172006745	0.998139510671525	0.856227272727273	0.871371746384872	0.805397368421053	1	0.256833333333333	0.604838297872341	0.0825668965649777	0.498197914413514	0.0412669523304286	0.987175371083013	1	0.156627826086957	0.529257731958763
GABRD	0.441304331760283	0.762930337078652	0.678831297709924	0.403982222222222	0.339937777777778	0.805397368421053	1	0.354651270207852	0.718218487394958	0.557858363027942	0.712530375747841	0.469202445849423	0.987175371083013	1	0.740280981595092	0.996537281861449
MTATP6P1	0.827386803990875	0.995186172006745	0.998139510671525	0.910561107905366	0.94428350877193	0.805397368421053	1	0.305159663865546	0.718218487394958	0.0687822287639241	0.598363210683332	0.111338021188821	0.987175371083013	1	0.615030088495575	0.81933962264151
