gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
VPS13D	0.826335901947385	0.995303116147309	0.989166095890411	0.868739559286464	0.820837078651685	0.658218068535826	0.589186597170514	0.354691480562448	0.394993822393822	0.279951975616297	0.720915535812949	0.0208870680893415	0.946332428355958	0.994493131868132	0.683467741935484	0.761653781512605
KIF1B	0.60717010994672	0.995303116147309	0.989166095890411	0.809924383561644	0.792586924939467	0.580739310344828	0.626753728222997	0.31101804368471	0.377306451612903	0.00253682403884749	0.67297962519816	0.0698944774748767	0.929047754137116	0.974906280193237	0.355505617977528	0.3812352
GNB1	0.736265626487033	0.995303116147309	0.989166095890411	0.809924383561644	0.792586924939467	0.539	0.518088770999116	0.311814569536424	0.378249196141479	0.164785368462891	0.739786191713268	0.000180337510269032	0.94433825095057	0.975009708737864	0.695209013209013	0.713155702479339
UBE4B	0.720678901180958	0.995303116147309	0.989166095890411	0.84762489146165	0.858882481751825	0.62953730834753	0.341412631578947	0.326355475763016	0.135553658536585	0.105607707727002	0.67297962519816	0.0471134873259504	0.936300751879699	0.984371493555724	0.563532467532467	0.725815136876006
ACAP3	0.647476783661701	0.995303116147309	0.989166095890411	0.809924383561644	0.792586924939467	0.679448	0.604792679355783	0.388856477889837	0.38914609375	0.020378092203849	0.776875509536544	0.0575848446356794	0.929047754137116	0.974906280193237	0.391862660944206	0.491126684636119
RERE	0.639169998446702	0.997279452054794	0.989166095890411	0.92228618556701	0.8636568457539	0.488346987951807	0.329026148409894	0.147280769230769	0.125795081967213	0.0663379081347281	0.720915535812949	0.288106968979919	0.93771746835443	0.974906280193237	0.648402245088868	0.619586346396966
CLSTN1	0.647476783661701	0.995303116147309	0.989166095890411	0.809924383561644	0.792586924939467	0.548753936545241	0.365508127208481	0.242279289940828	0.144714601769912	0.125991295937268	0.778350530701174	1.1890846929091e-05	0.929047754137116	0.974906280193237	0.479958762886598	0.505725654450262
CAMTA1	0.753866153745198	0.995303116147309	0.989166095890411	0.82608343079922	0.792586924939467	0.5491220657277	0.61122537851478	0.298868804664723	0.421438416422287	0.353491974295649	0.860960421423202	0.00128703156363228	0.954847932725998	0.975009708737864	0.734098150782361	0.711347157190636
KAZN	0.707810786718541	0.995303116147309	0.989166095890411	0.861476762402089	0.852414869888476	0.529561290322581	0.346056470588235	0.177798319327731	0.115136363636364	4.85033028802527e-05	0.789446490929342	0.000704788331036909	0.94433825095057	0.990109116022099	0.675151260504202	0.758454468085106
EIF4G3	0.812995733465377	0.995303116147309	0.989166095890411	0.84762489146165	0.818082644628099	0.488346987951807	0.368469152542373	0.166192307692308	0.164554945054945	0.0457645715108264	0.800523668121859	0.33115947407222	0.939847278635256	0.984371493555724	0.682593495934959	0.74247676161919
IGSF21	0.708655478162939	0.995303116147309	0.999414965986394	0.901345484133442	0.864778433024431	0.489030208333333	0.397473652694611	0.214535269709544	0.249166666666667	0.372823585694553	0.835448966782524	0.0754434976558468	0.93771746835443	0.998441136671177	0.652979297929793	0.779772278566599
STMN1	0.148666902311048	0.995303116147309	0.989166095890411	0.809924383561644	0.792586924939467	0.49150396039604	0.339636887608069	0.190996138996139	0.137331325301205	1.97092529450664e-32	0.700356926636965	3.63993930547679e-41	0.93771746835443	0.975009708737864	0.683115602263541	0.704978534923339
HP1BP3	0.603971751794645	0.995303116147309	0.989166095890411	0.877827655310621	0.850338287864534	0.54969194865811	0.473312423625255	0.203204318936877	0.240455172413793	0.106491744925899	0.694810784822103	0.0916493414715535	0.929047754137116	0.974906280193237	0.355505617977528	0.3812352
PHACTR4	0.803234872008771	0.995303116147309	0.989166095890411	0.861476762402089	0.829039603960396	0.562752542372881	0.517507719609583	0.211498480243161	0.3241592760181	0.0761788950156529	0.811906146116587	0.0921276301132914	0.929047754137116	0.974906280193237	0.479958762886598	0.595762836879433
