gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
GNB1	0.926503628092715					1	0.939577731958763	0.9998	0.88586359832636	0.170081485768216	0.489037346296789	0.339634904397019	1	0.999529289428076	1	0.9982
SLC2A5	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0790237742750751	0.559632267076515	0.178975392621133	1	0.999529289428076	1	0.9982
RERE	0.709648372467049	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0463232512146377	0.278314502941965	0.369649133707796	1	0.999529289428076	1	0.9982
EIF4G3	0.87042173458	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.00415155041268777	0.215808520553231	0.00367416481859559	1	0.999529289428076	1	0.9982
CAPZB	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.99416	0.9998	0.988932869565217	0.410835089105752	0.609181993814521	0.351926759921523	1	0.999529289428076	1	0.9982
STMN1	0.364901381144188					1	0.939577731958763	0.9998	0.88586359832636	6.22287101129571e-05	0.33573077147375	0.000873478493311598	1	0.999529289428076	1	0.9982
ARID1A	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.396028038620629	0.517494600380855	0.475740131164226	1	0.999529289428076	1	0.9982
WASF2	0.607473803818056					1	0.939577731958763	0.9998	0.88586359832636	0.00237968553864801	0.185022439260058	0.0140271871704091	1	0.999529289428076	1	0.9982
EPB41	0.607178380763635	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.000983381136426745	0.250791297401499	0.00784534779811774	1	0.999529289428076	1	0.9982
C1QC	0.817828885633457					1	0.939577731958763	0.9998	0.88586359832636	0.051388633784864	0.517494600380855	0.0202550299314115	1	0.999529289428076	1	0.9982
C1QB	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0805367575652582	0.508426110288055	0.00692720731697227	1	0.999529289428076	1	0.9982
C1QA	0.811895661826797	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0016673319173392	0.373198505760563	0.0102175920279008	1	0.999529289428076	1	0.9982
SMAP2	0.709648372467049	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	1.83100016331254e-10	0.088936992578386	2.79838574660224e-08	1	0.999529289428076	1	0.9982
CSF3R	0.809404408354198					1	0.939577731958763	0.9998	0.88586359832636	0.0139225874074864	0.346711631278711	0.140685542012535	1	0.999529289428076	1	0.9982
HIVEP3	0.809404408354198	0.9988	1	0.982116867469879	0.989649056603774	1	0.939577731958763	0.9998	0.88586359832636	0.0161368940851193	0.51997321723502	0.0787699535913084	1	0.999529289428076	1	0.9982
MACF1	0.943426811465499	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.900110978043912	0.419547710345505	0.621847331681893	0.292344516664598	1	0.999529289428076	1	0.9982
PUM1	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.12820346293143	0.435368219728866	0.0505362831591886	1	0.999529289428076	1	0.9982
LAPTM5	0.806944164840946	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.00178566473138633	0.505422154033285	0.00320083967229322	1	0.999529289428076	1	0.9982
MKNK1	0.87042173458	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0178816995169757	0.662064832182558	0.0483045832993435	1	0.999529289428076	1	0.9982
NFIA	0.912209969009281	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.133002017524178	0.41125756268792	0.226652866260597	1	0.999529289428076	1	0.9982
PDE4B	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.300767845589694	0.64057896177632	0.507066808192264	1	0.999529289428076	1	0.9982
FAF1	0.607473803818056					1	0.939577731958763	0.9998	0.88586359832636	0.00214576743710584	0.12773532943461	0.00132435946238411	1	0.999529289428076	1	0.9982
PKN2	0.902992251489087					1	0.97104	0.9998	0.936317343173432	0.0219813741138737	0.212270543265962	0.0587241433999657	1	0.999529289428076	1	0.9982
EVI5	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.223324345180217	0.517494600380855	0.48513110564582	1	0.999529289428076	1	0.9982
ST6GALNAC3	0.87042173458	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.191722988812342	0.512404219745511	0.155940721507072	1	0.999529289428076	1	0.9982
CCDC18-AS1	0.817828885633457	0.9988	1	0.988542857142857	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.273989565823775	0.625922321442146	0.248133447495218	1	0.999529289428076	1	0.9982
RAP1A	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0122943530384303	0.327963894940968	0.0590686642701937	1	0.999529289428076	1	0.9982
PRPF38B	0.87042173458	0.9988	1	0.982116867469879	0.99123819301848	1	0.939577731958763	0.9998	0.88586359832636	0.377434912617515	0.613815472853634	0.508741675712857	1	0.999529289428076	1	0.9982
CTTNBP2NL	0.907748528305858	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0356994548249219	0.300469156740659	0.412375780195721	1	0.999529289428076	1	0.9982
CD53	0.837061061297592	0.9988	1	0.982116867469879	0.986955602536998	1	0.979163243243243	0.9998	0.967707387387387	0.0148587339591129	0.245217620995959	0.156577818548616	1	0.999529289428076	1	0.9982
SRGAP2C	0.809404408354198	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.106381301129968	0.54025518890329	0.00730146301898399	1	0.999529289428076	1	0.9982
SRGAP2B	0.837061061297592	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.242031414172003	0.545131576697294	0.214142251537493	1	0.999529289428076	1	0.9982
LINC02798	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.360488803951001	0.661981424576797	0.26297459163779	1	0.999529289428076	1	0.9982
ASH1L	0.926503628092715					1	0.939577731958763	0.9998	0.88586359832636	0.0389606409556876	0.246079119178309	0.308784762346124	1	0.999529289428076	1	0.9982
ATF6	0.883974758050641	0.9988	1	0.982116867469879	0.982764628820961	1	0.941813709677419	0.9998	0.900110978043912	0.412679310603877	0.64057896177632	0.367452095296251	1	0.999529289428076	1	0.9982
COP1	0.926503628092715	0.9988	1	0.982116867469879	0.983597858672377	1	0.939577731958763	0.9998	0.88586359832636	0.171516010371474	0.421907519905619	0.237558933573801	1	0.999529289428076	1	0.9982
RABGAP1L	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0366694480261642	0.212270543265962	0.175597796274019	1	0.999529289428076	1	0.9982
IFI16	0.865184782846986	0.9988	1	0.982116867469879	0.982764628820961	1	0.941813709677419	0.9998	0.887855670103093	0.452209990525082	0.661735242772314	0.26297459163779	1	0.999529289428076	1	0.9982
RCSD1	0.926503628092715	0.9988	1	0.982116867469879	1	1	0.939577731958763	0.9998	0.88586359832636	0.177144770895164	0.474252985606435	0.0731963018183352	1	0.999529289428076	1	0.9982
RASAL2	0.87042173458	0.9988	1	0.9886	0.993428571428571	1	0.939577731958763	0.9998	0.88586359832636	0.23263071187489	0.685669827170357	0.155248984575538	1	0.999529289428076	1	0.9982
PTPRC_ENSG00000081237	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.245707518029041	0.535913322715376	0.345780535334821	1	0.999529289428076	1	0.9982
NPL	0.561119396457641	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.00834823186083441	0.238056073585438	0.101946704693168	1	0.999529289428076	1	0.9982
FAM177B	0.87042173458	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	1.03309589657713e-05	0.244656357695918	4.68362326219663e-08	1	0.999529289428076	1	0.9982
SRGAP2	0.865184782846986	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.442109517460383	0.621635309127375	0.232018291251035	1	0.999529289428076	1	0.9982
ARID4B	0.935500589997426	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.171516010371474	0.264075527466346	0.354605818278939	1	0.999529289428076	1	0.9982
SDCCAG8_ENSG00000054282	0.932375680957896	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.170096519119737	0.517865813893363	0.127119463291358	1	0.999529289428076	1	0.9982
SIPA1L2	0.837061061297592	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.43929504918208	0.619731864716044	0.278065445721407	1	0.999529289428076	1	0.9982
AKT3_ENSG00000117020	0.942212254984402	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.00577371800749257	0.250791297401499	0.090339357249248	1	0.999529289428076	1	0.9982
PCNX2	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.171516010371474	0.408715617316886	0.218882911582676	1	0.999529289428076	1	0.9982
GALNT2	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.959982608695652	0.9998	0.936035887850467	0.0495392567408582	0.283502749879728	0.328099588811308	1	0.999529289428076	1	0.9982
LYST	0.809404408354198	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.139866385858023	0.373198505760563	0.389462351048711	1	0.999529289428076	1	0.9982
CEP170_ENSG00000143702	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.347743080041073	0.621635309127375	0.528873621339566	1	0.999529289428076	1	0.9982
DISC1	0.87042173458					1	0.939577731958763	0.9998	0.88586359832636	0.013615179338223	0.327963894940968	0.00199869998086506	1	0.999529289428076	1	0.9982
PUM2	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.314862701732016	0.518215744968254	0.465965933312945	1	0.999529289428076	1	0.9982
NCOA1	0.87042173458	0.9988	1	0.982116867469879	0.9918	1	0.939577731958763	0.9998	0.88586359832636	0.0673122649859147	0.373198505760563	0.0841543444091384	1	0.999529289428076	1	0.9982
RAB10	0.865184782846986	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.0171234509822281	0.238968448386409	0.0793307182190429	1	0.999529289428076	1	0.9982
BIRC6	0.907748528305858	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.418892034724212	0.64057896177632	0.49301768451128	1	0.999529289428076	1	0.9982
DTNB	0.926503628092715	0.9988	1	0.982116867469879	0.982764628820961	1	0.939577731958763	0.9998	0.88586359832636	0.314862701732016	0.637618421707337	0.122068604013933	1	0.999529289428076	1	0.9982
BABAM2	0.924245261223463	0.9988	1	0.982116867469879	0.993428571428571	1	0.939577731958763	0.9998	0.88586359832636	0.261400917634082	0.634621749698963	0.0711352634278026	1	0.999529289428076	1	0.9982
