gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
DNAJC11	0.471028142237462	0.786084193804607	0.840688990825688	0.547621222296844	0.568349660889224	0.365759416767922	0.350496445131376	0.0924740203193033	0.11427960199005	0.170724802817385	0.330710471734193	0.0497983515761575	0.4882131209708	0.505062030817859	0.153844532279315	0.158183188405797
VPS13D	0.547554586066258	0.775004580152672	0.830753450608931	0.428481300813008	0.507621369863014	0.369557446808511	0.377504081632653	0.0973506976744186	0.113775778546713	0.0743644878796205	0.167198551012053	0.133118644651695	0.4882131209708	0.505062030817859	0.155178484107579	0.193168885564697
PER3	0.398495048295493	0.914559817698443	0.940330205989268	0.799679437349621	0.827886206896552	0.557870406732118	0.603101557314271	0.37581815883716	0.427402292650034	0.0403982122360635	0.378969645930759	0.0503319895825708	0.659867941547898	0.633594308432727	0.493332851724761	0.468498156493241
KIF1B	0.803597574024399	0.886978388998035	0.920947112462006	0.744738111058377	0.77329294944457	0.675418836565097	0.730168743615935	0.485549687282835	0.559078969072165	0.124944030346438	0.273237896400008	0.330238705635727	0.521518011728568	0.521588987217306	0.240932584269663	0.262775223880597
PRKCZ	0.226692439691503	0.789494199535963	0.840688990825688	0.476594117647059	0.507621369863014	0.49157539543058	0.557176748303334	0.1573734375	0.231092193919474	0.0254105160177697	0.493861801164377	0.000142563903299785	0.576625470653378	0.552268066298343	0.277599039615846	0.246893457943925
KCNAB2	0.468437503953538	0.775004580152672	0.830753450608931	0.466268202764977	0.507134482758621	0.393140968122786	0.418170396108409	0.118705813953488	0.151528634361233	0.131473124501959	0.375873630138927	0.0496455962240852	0.583345209645883	0.532484004884005	0.394290980908492	0.327376728110599
ENO1	0.777358306859215	0.908944957814383	0.931624284609435	0.793530434782609	0.807888813559322	0.611415896487985	0.638266545123063	0.422337172774869	0.452072033898305	0.270365081984811	0.56114759117124	0.0384643443878931	0.690299881134318	0.717131011273767	0.535184170471842	0.572613610459269
GNB1	0.538532815548551	0.789329173166927	0.856452830188679	0.591160947317545	0.662588991562877	0.677018556701031	0.724464804469274	0.494671047227926	0.558667310012063	0.075693894431397	0.390813875448286	0.124423519447389	0.674190877192983	0.696682858640573	0.51875864465682	0.548359075907591
ACOT7	0.669911391778336	0.903885081058896	0.941459355061218	0.777377132337901	0.826234009360374	0.370878549848943	0.41145866861741	0.114374947515745	0.162454764930114	0.411454309682955	0.601872743741752	0.0445656486614065	0.4882131209708	0.505062030817859	0.198228675136116	0.224269009272816
CEP104	0.796280686697046	0.836566840626255	0.844795555555556	0.615663304347826	0.553039155158408	0.375069144981413	0.372614876033058	0.108437724084178	0.118378918169209	0.364137601073381	0.534156704082914	0.420863594641822	0.4882131209708	0.505062030817859	0.155047146401985	0.186517073170732
CHD5	0.560293997784735	0.914559817698443	0.922833403117004	0.777377132337901	0.72991047361299	0.659988262995834	0.669145787545788	0.389858910585817	0.348853571428571	0.413954315628187	0.511373357843047	0.219702985468226	0.671726245143059	0.689245393098542	0.458910347475523	0.493559564541213
PARK7	0.374183416885311	0.775004580152672	0.830753450608931	0.466268202764977	0.491626666666667	0.392076237623762	0.441285	0.120894014962594	0.174203187250996	3.21396808619512e-07	0.176278867108116	3.68994030852748e-08	0.4882131209708	0.505062030817859	0.153844532279315	0.178448971193416
MFN2	0.811335507306115	0.91615875265769	0.937822738648552	0.798342327341533	0.816525299455535	0.47491790906279	0.573195535714286	0.24467270155587	0.338440313549832	0.398417960036464	0.492046996461715	0.157546587865504	0.497711802072885	0.55559101369863	0.253304755525787	0.342437623762376
PRDM2	0.636562189304069	0.781232539030403	0.830753450608931	0.520685829145729	0.522270615034169	0.288214432989691	0.326359663865546	0.0982479321314952	0.126739130434783	0.17267265122933	0.214991288048185	0.299485156444116	0.4882131209708	0.505062030817859	0.249841140529532	0.236242171945701
INTS11	0.596253702026043	0.8267303877367	0.840688990825688	0.542184761904762	0.493978947368421	0.506646238030096	0.522295604770017	0.122369268292683	0.17028927943761	0.255117629218754	0.512651301483911	0.131226387716455	0.666564542046063	0.699520027816412	0.462778181818182	0.53529044834308
UBE4B	0.347168120696298	0.788107936507937	0.844795555555556	0.546883734500365	0.613613595326607	0.347759322033898	0.327028412256267	0.0708604316546763	0.089271875	0.02662087678713	0.177233867248115	0.00625720346101175	0.4882131209708	0.505062030817859	0.153844532279315	0.158183188405797
ACAP3	0.377755463021541	0.79614260666277	0.840688990825688	0.424370704225352	0.420147945205479	0.58906724286949	0.580003058438012	0.194968225584594	0.153912	0.337550914716683	0.497983923034404	0.0547064806490599	0.697725509862922	0.713897092331236	0.540215778826703	0.555273479234879
C1orf159	0.527951132129286	0.901051490514905	0.935716008238158	0.770312867883996	0.805607267104755	0.446669926650367	0.609357235853781	0.204933419941539	0.398249456127629	0.0490640293991279	0.173122689281234	0.0431772576695809	0.503101557632399	0.557164639091646	0.322385892116183	0.3908288
FBXO44	0.58581062578206	0.79614260666277	0.85542518351214	0.584820258397933	0.623380995475113	0.6128738863915	0.643911509180475	0.393728283445327	0.420941702807578	0.41176076529663	0.518891885622259	0.13413189250556	0.643331195775179	0.716866138012485	0.457598154201115	0.568757347730724
RERE	0.680539252576588	0.91615875265769	0.931855786463299	0.8053623082542	0.806021149425287	0.475137681607419	0.541502608695652	0.276835976085261	0.343913710344828	0.198967069159507	0.359202897824823	0.148752129988362	0.576625470653378	0.568048785529716	0.39680768391181	0.371207906741004
PEX14	0.614649240491499	0.775004580152672	0.830753450608931	0.518280868665977	0.513378712871287	0.266642201834862	0.340405479452055	0.0721876221498371	0.119337845303867	0.0779847456079892	0.225550480863993	0.0437126657215397	0.4882131209708	0.505062030817859	0.153844532279315	0.163737894736842
PLCH2_ENSG00000149527	0.743106759211369	0.921587744680851	0.908669835466179	0.81579917184265	0.652232785428698	0.675633195020747	0.693736645013374	0.466880792079208	0.405728287606433	0.00294669736781822	0.588131378031685	0.0398375057133157	0.560219056515647	0.619805340223945	0.192903911154032	0.312451795955327
SKI	0.711525211754339	0.91615875265769	0.925072990425295	0.808219047619048	0.76684350877193	0.685356240525518	0.734981818181818	0.500950889679715	0.570162760020294	0.0696434186213114	0.495419652436246	0.171397310888327	0.518301510401824	0.544501843317972	0.185538779731127	0.227634799235182
SSU72	0.81568694961272	0.906856334613053	0.927585995807128	0.775702480717115	0.775432345013477	0.638562588011418	0.68028721182266	0.431639792984474	0.488736987927964	0.421933452960795	0.506971097881453	0.148039339277174	0.689443007825791	0.691542696035242	0.527363729859445	0.537467607621736
FAAP20	0.491529447045562	0.823992519869098	0.844795555555556	0.532188148148148	0.510039267015707	0.431872748538012	0.441285	0.116672837837838	0.143936842105263	0.0734580957969068	0.302531760556343	0.00595640798301757	0.649822953243393	0.709980484476288	0.43439261340827	0.538862572584903
CLSTN1	0.455125097054712	0.859412742382272	0.931624284609435	0.652685429992893	0.799683878596768	0.471180549415851	0.571883403538332	0.203863627482905	0.313952554526442	0.0313811440133897	0.312551033867105	0.0517529052422909	0.493480971366437	0.517364480874317	0.208974316487158	0.249662225899876
CAMTA1	0.482777253504096	0.895689114594834	0.906452418926103	0.752309049150207	0.719682837528604	0.370878549848943	0.384950170648464	0.0756265356265356	0.110248249027237	0.042623740010893	0.238789824376847	0.0634642071101242	0.4882131209708	0.505062030817859	0.167804388714734	0.212227160493827
EXOSC10	0.659477255053274	0.822186968838527	0.857901545018647	0.552871042471043	0.550342693409742	0.433691968024362	0.600390253911259	0.177164638346728	0.389622326038849	0.0254105160177697	0.177292007498877	0.0758661154075585	0.4882131209708	0.505062030817859	0.156385050962627	0.183238576779026
AURKAIP1	0.653912106271184	0.921587744680851	0.937822738648552	0.816272992951693	0.817254132082281	0.487424799286352	0.441812127440905	0.164515985130112	0.115698918083462	0.184550430945429	0.607823054493876	0.0100503285379464	0.574296860986547	0.610161325966851	0.385675167785235	0.445534330910646
GABRD	0.803548170731988	0.913543507621069	0.931624284609435	0.795179127785184	0.805607267104755	0.6228	0.72609653259362	0.358016118492703	0.549256511831727	0.210183120180749	0.52000650514531	0.244717198628209	0.497711802072885	0.566378219895288	0.228617092119867	0.317746686478455
KAZN	0.573936993649995	0.781232539030403	0.830753450608931	0.542257525610717	0.507621369863014	0.405754302670623	0.460050753080785	0.186692921307941	0.254950131628432	6.43604476176939e-09	0.251684580534077	5.34766318640872e-10	0.4882131209708	0.505062030817859	0.201107364685004	0.211738057142857
