baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
0.438436695699077	0.218585104632961	0.0524993042060955	4.16358098337581	3.18015863904844e-05	6.81888745976615e-05	gene1
0.302936700029309	0.532654678191304	0.0642053544599025	8.29610992217102	1.39368695163669e-16	6.90798984702198e-16	gene2
0.249020053433484	0.0665504860568879	0.0694803306105736	0.957832029180934	0.338195891837399	0.389458346725089	gene3
0.760041580717972	-0.313584012269254	0.0406294870473497	-7.71813859977615	1.3657262360915e-14	6.01310395637422e-14	gene4
0.212799180069042	0.990505860107369	0.0789312250756614	12.5489736052861	4.25698196179743e-35	6.11415721622611e-34	gene5
0.449009736799597	-0.585433475051562	0.0539270745426742	-10.8560213958629	4.34583026766541e-27	4.11439551968323e-26	gene6
0.435832213003253	0.0335534951635278	0.0525433613079989	0.638586765830299	0.523116764257394	0.571400070188306	gene7
0.268439774763039	-0.758754040480014	0.0678522395851996	-11.1824465208296	1.00356748032316e-28	1.04811225099025e-27	gene8
1.52350880800983	0.0398310505646918	0.0288164319888018	1.38223394833095	0.166945560020254	0.20700007442065	gene9
1.46069348617408	0.0450816772112487	0.0291920553213159	1.54431322889177	0.12255972897578	0.156425946363471	gene10
0.315263624773416	-0.200424259857196	0.0627450969141268	-3.19426169875071	0.00141054527777176	0.00248390099541582	gene11
0.816059543262033	-0.15563435452344	0.0392040997884744	-3.96984895363405	7.27902355805316e-05	0.000149658669916282	gene12
0.937696195590658	-0.0556502308970126	0.0360851665520593	-1.5421913271961	0.123076467761515	0.157035365564931	gene13
1.81648726097083	0.268274808523206	0.0297631315373657	9.01366202633632	2.62720404511676e-19	1.55917154012864e-18	gene14
0.460978552852768	0.164717335061401	0.0513506623280319	3.20769640728632	0.001346103135348	0.00238037689716711	gene15
0.789767032779531	0.472038022191025	0.0400223313533015	11.7943659509502	9.36711980621379e-32	1.13885955090745e-30	gene16
1.86363311367501	-0.00909385690604561	0.0270205811166618	-0.336552972964672	0.736464818756966	0.77118465003923	gene17
1.8593534785406	-0.102428352103619	0.0282846770710019	-3.62133715886158	0.000295427094626131	0.000567174647710355	gene18
0.453379994417674	-0.0255537450139715	0.0524936273588812	-0.48679708946896	0.626424615511794	0.671949171908601	gene19
0.328859160576903	0.118195534533051	0.0607952256844863	1.94415816706495	0.0519326858362723	0.0714833941311388	gene20
0.411597677613752	-0.234899386664758	0.0542276309608944	-4.3317287239443	1.50543846193043e-05	3.33707611400483e-05	gene21
0.301835448809425	0.0639107178904254	0.0629488972110728	1.01527938886884	0.31001554329357	0.361113038198683	gene22
0.287868780659788	-0.531138223941378	0.0664785191056809	-7.98962177687844	1.75533201504372e-15	8.12381636576155e-15	gene23
0.345698824567278	-0.381614378413137	0.0590918101529019	-6.4579910046028	1.15203447151795e-10	3.84973925319281e-10	gene24
0.371649235128814	-0.126067729540511	0.0566389435458613	-2.22581357716236	0.0260681887987334	0.0377868292063538	gene25
0.834988204881858	0.641784382620963	0.0474712798474604	13.5194244748237	1.19883834941113e-40	2.18965908568243e-39	gene26
0.353155769610839	0.0275698863868799	0.0582178246427245	0.473564351744037	0.635828627542999	0.680121543033025	gene27
0.763838587486904	-0.277549917362321	0.0415090297540189	-6.68649493874158	2.54782242788528e-11	8.96725887509118e-11	gene28
1.20611029170913	0.0305748244353319	0.031955823246503	0.956784126620109	0.338711789488607	0.389995192866162	gene29
0.388184242281852	-0.10800454916309	0.0560626036447055	-1.92649898758831	0.0541005075046092	0.0742628792101705	gene30
0.344270722712998	-0.0746586538311791	0.0589917664701057	-1.26557752545031	0.205721361471437	0.250650455645978	gene31
0.181652751487072	-0.0752485411520564	0.0811728964063185	-0.927015598598241	0.353962504529852	0.405049354346849	gene32
0.621432580871954	-0.0588071612624697	0.0441368881041846	-1.33238123004177	0.182785777734942	0.224552552499929	gene33
3.20427381625357	0.000254602403809561	0.0213473908483734	0.0119266286741062	0.990484493934495	0.991409121430382	gene34
0.681929632137274	-0.470362680605953	0.0525921764592503	-8.94358652318567	6.32652268423067e-19	3.63071603112233e-18	gene35
0.40372855415686	0.0256564806407638	0.0545884070460355	0.469998705386791	0.638375243561953	0.682024832865334	gene36
0.370407645554794	-0.205376482583712	0.0569860018767208	-3.60398125539686	0.000315999956725401	0.000604142672265727	gene37
0.29814238133973	1.14134366058369	0.0673555803449522	16.9450497603682	9.19437075643162e-63	3.65945104733597e-61	gene38
1.28402671248892	-0.0503770909890642	0.0312097989743507	-1.61414339869558	0.106543231610653	0.13776399755701	gene39
0.566127012734724	-0.219907183650191	0.0461141022021126	-4.76876211720146	1.89908245400805e-06	4.59687129563219e-06	gene40
1.47430572616106	0.204545045589393	0.0307436142850138	6.65325305258919	3.11292377106452e-11	1.08795937826633e-10	gene41
2.57293966065707	0.0911876244196482	0.0305930299259968	2.98066666296954	0.00288752811428949	0.0048529884273773	gene42
0.28013934436136	0.415985575552345	0.0661319750277838	6.29023366348244	3.44713742406006e-10	1.11557845438837e-09	gene43
0.789453764000738	-0.147684438750346	0.046367254986474	-3.18510204655047	0.00145790640742755	0.00255885284322519	gene44
0.756395313045874	0.127081833085156	0.0404408975294378	3.14240881999838	0.00168357971971419	0.00292923831181242	gene45
0.379683598192988	-0.211975829033409	0.056645534459261	-3.74214544989173	0.000184643922850612	0.000362313314399042	gene46
0.560448763387506	-0.136929205570975	0.0465187277535345	-2.94352859984591	0.00325792172642199	0.00542421931558292	gene47
0.355158299090649	-0.282314409061223	0.0589535392342663	-4.78876099260771	1.72501011485214e-06	4.19073213447226e-06	gene48
0.369594256450389	-0.41999739500135	0.058310804462642	-7.20273710630129	6.99179003899097e-13	2.72186473537361e-12	gene49
0.190390927311417	-0.0609749381014747	0.0791703188344683	-0.770174214265361	0.441237583782237	0.491922982838041	gene50
0.407493036195503	0.14966721772241	0.0542877147916302	2.7569260982318	0.00585353634890473	0.00938254674238386	gene51
0.348993816401578	0.224399882514675	0.0588338534898666	3.81412858760518	0.000138398116301122	0.000275077001343844	gene52
0.29261162656919	-0.00941798255285951	0.0643016304845985	-0.146465688068599	0.883559845617709	0.901706692810521	gene53
