baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
0.415197174825704	1.06807015949175	0.0462129436173703	23.1119265705094	4.23917307277084e-115	1.10828054190087e-113	gene1
0.255064378980296	-0.253269429342836	0.0572290909929779	-4.42553647014789	9.72447211776336e-06	1.59091568388767e-05	gene2
0.239520992384958	0.0472208375500769	0.0580511215315837	0.813435404936761	0.415995398163661	0.45305234265516	gene3
0.82248203135278	-0.26915954533602	0.0313657409386709	-8.58132271966107	1.08177795303408e-17	3.12539675849499e-17	gene4
0.245179132694809	0.983572386081018	0.0589292343571693	16.6907375738093	1.02310077393938e-60	1.0243812505025e-59	gene5
0.44209360906467	-0.565980344418974	0.043861733190958	-12.9037387089767	1.26165721606215e-37	6.97048185669694e-37	gene6
0.435775370487942	0.00296697391029973	0.0427213422785306	0.0694494543489745	0.944633519061497	0.950965904324282	gene7
0.269733962220475	-0.0756123075897399	0.0542688497573142	-1.39329114082705	0.163576597978198	0.189516695702474	gene8
1.66420013342494	0.124665385692437	0.0226049925908781	5.51494919501736	3.57286237397652e-08	6.6595757203663e-08	gene9
1.37783071690732	-0.00708119354495954	0.0243215301135082	-0.291149179838264	0.770943161761677	0.794889198877873	gene10
0.428227274203174	0.350400950693578	0.0435561013834521	8.04481897056798	9.93503837247246e-16	2.64757851365022e-15	gene11
0.747418995180951	-0.0371795908375733	0.0332523157135859	-1.1181053120575	0.263553912884608	0.296711413323511	gene12
0.964893375184584	-0.618136776080149	0.0300993702932368	-20.5365351520009	7.86054318406491e-92	1.4624266388958e-90	gene13
2.02237010680115	-0.0665491859597296	0.0227393282252758	-2.92661178467696	0.00343492490064788	0.00469412354034558	gene14
0.464843698958059	0.188130622415807	0.0418045490233901	4.50024283985329	6.88732005553073e-06	1.13863526439855e-05	gene15
0.778287788951258	0.127772767291727	0.0330589295816223	3.86500013487298	0.00011188523779513	0.000171340333530061	gene16
1.87587985513257	0.133987036437214	0.0217214627572657	6.16841682968134	7.17014528429224e-10	1.4640419161393e-09	gene17
2.03973108100108	-0.348850215719672	0.0227546839673303	-15.3309189536769	1.9618440291032e-52	1.6097181777257e-51	gene18
0.410334206065988	0.971681215283782	0.047860674154066	20.3022885167871	2.70850456495194e-89	4.85830415238015e-88	gene19
0.433643765188784	-0.15711455016546	0.0460713401624812	-3.41024484226766	0.000651962059952584	0.0009447014090963	gene20
0.328984755930885	0.0740089294166784	0.0490913055322318	1.50757712825719	0.131704534659575	0.154324826773641	gene21
0.291480583675252	0.704583383197344	0.0531921870474211	13.2459938631439	1.05568889498845e-39	6.19172372427241e-39	gene22
0.233387949029704	0.39515433240851	0.059807369184476	6.60711778158398	4.17382283241787e-11	9.02764304572517e-11	gene23
0.306549132058583	-0.532997291985791	0.051565115359172	-10.3363928941737	6.69168667118473e-25	2.47725559321971e-24	gene24
0.369033839128233	0.227722202375756	0.047147345218774	4.83001113464768	1.38901748177128e-06	2.38151304204249e-06	gene25
1.24546730379975	-0.425985800836321	0.0315262781936176	-13.5120865907527	5.22717089909702e-41	3.18002792340503e-40	gene26
0.377035866244313	0.177507750275205	0.045948381449193	3.86319919606922	0.00011268927269159	0.000172505583913647	gene27
0.706628219569361	-0.443812275684099	0.0365175060084331	-12.1534114509794	1.16831551285919e-33	5.72703682774113e-33	gene28
1.16940676607073	-0.0707134026147119	0.0267143400031822	-2.64702038703889	0.00813362754030511	0.0107605457784754	gene29
0.405107780927417	-0.144800579802131	0.0460098312778429	-3.1471660682195	0.00165454668133529	0.00231688665336641	gene30
0.250372211385445	-0.0409476247888818	0.0563201529155345	-0.727051022931214	0.467217136736758	0.504009856242457	gene31
0.199331230813396	-0.0896734544186719	0.0631293149630059	-1.42047247734624	0.155511362667138	0.180617145954864	gene32
0.626986838237061	-0.248849330255572	0.0359190640952827	-6.92805718978224	4.54819240356018e-12	1.02813052355133e-11	gene33
2.92469780985013	-0.0828644967549295	0.0177167153171516	-4.67719299382252	2.94504444458795e-06	4.95694415247288e-06	gene34
1.07850967229993	0.95837951436571	0.0367216958506824	26.0984546645849	7.79629030363781e-142	2.71175314909141e-140	gene35
