baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
0.412326240212742	0.705979828188635	0.0807468793757887	8.74312213234976	3.59128162501774e-18	2.87590120121541e-17	gene1
0.248322950731066	0.480869003351613	0.0988639700662008	4.86394591507518	1.21606464935405e-06	3.30901945402461e-06	gene2
0.237185044790184	-0.0751781498996819	0.101969687643482	-0.737259784128477	0.461046247062127	0.521471790823839	gene3
0.836371941507569	-0.201232497904231	0.0541135840598093	-3.71870578156157	0.000203681967883432	0.000423015509622911	gene4
0.252219508750035	0.866913707605946	0.101727124168144	8.52195237695927	3.77904796617103e-17	2.75842917238761e-16	gene5
0.447482546469191	-0.606194091192792	0.0758132135486088	-7.99588967171429	2.02071971916508e-15	1.30054366478847e-14	gene6
0.451419330795771	0.050851132410359	0.0731181755628212	0.695465006052689	0.486820163418378	0.54614518403408	gene7
0.273624546395792	0.0340560449881716	0.0937715471259371	0.363181007800091	0.716504249022842	0.761732091984417	gene8
1.7035629806741	0.119993028479426	0.038992862257714	3.07730752583281	0.00210521389476663	0.00378295398879897	gene9
1.37411991530712	0.00368815186505861	0.0425746417710757	0.0866279012960307	0.930972392103392	0.943592947779948	gene10
0.438971631707129	-0.000575474754755671	0.0747777961489159	-0.00769579720709668	0.993860355009739	0.994979707180317	gene11
0.744967634377252	-0.07143034443736	0.0577831228349655	-1.23618006318856	0.216495735533561	0.26740248328987	gene12
0.963696943144546	-0.27790619765829	0.0523561533873859	-5.30799494764345	1.18238899641326e-07	3.62835135071195e-07	gene13
2.03311254208819	-0.0577617927121494	0.0388331781002908	-1.48743408440518	0.137000220912504	0.177203196006472	gene14
0.472835643848194	0.135288499453369	0.0726102196660714	1.86321567508748	0.0625461942904851	0.0871116912123748	gene15
0.783866038181498	0.123374526129829	0.0569401301232015	2.16674120454034	0.0303338631639088	0.0447484612412447	gene16
1.89042860108344	0.17815550923526	0.0375506125765194	4.74441019762914	2.18026920697808e-06	5.76219149515183e-06	gene17
2.02568632104214	-0.306378656628124	0.0396093829597642	-7.73500200544269	1.37576833319238e-14	8.27529824476623e-14	gene18
0.419710322919627	0.971280791349586	0.0816471071303248	11.8960833456013	8.19040481807762e-32	1.55637146186748e-30	gene19
0.440261201846259	-0.222734416971914	0.0793511466563663	-2.80694641926821	0.00503500655330555	0.00850507863734045	gene20
0.326411093491604	0.215938281679833	0.0860065902150596	2.51071785475833	0.0121044255480488	0.0191374316965199	gene21
0.294167960260132	0.699467400528702	0.0926691322795341	7.5480085258463	5.67869889826854e-14	3.22195682171265e-13	gene22
0.246655412935178	0.582461532761402	0.0994036594042147	5.85955825220561	5.3446474197628e-09	1.88440631811822e-08	gene23
0.305524010268958	-0.266251361568737	0.0896876406595483	-2.96865164041298	0.00301998208104422	0.00528893534333489	gene24
0.364922473414848	-0.244391880648493	0.082837077780465	-2.95027163193975	0.00319932991209706	0.00557738925621628	gene25
1.23257550427723	-0.377242583117573	0.0537576487330968	-7.01746806283432	3.08468268895667e-12	1.5120993573317e-11	gene26
0.366723009577024	-0.13904566075753	0.081617025063345	-1.70363549332523	0.0885513766805512	0.119583223066241	gene27
0.724608352375425	-0.472380141620798	0.0617480916564942	-7.65011725785239	2.90269010275832e-14	1.69500151985887e-13	gene28
1.19302727565345	0.0395097566743626	0.0463855642752031	0.851768374314762	0.394404312532532	0.454644740671507	gene29
0.398829604960033	-0.122118229118859	0.0795946939415751	-1.53425087868919	0.125094803346745	0.163282497434159	gene30
0.249739131998323	0.025542353176666	0.0988833224701757	0.258307999150917	0.796190377093792	0.829905279055419	gene31
0.201931788198972	0.00444644276832342	0.109181960559415	0.040725068001538	0.96751805585681	0.973603075076035	gene32
0.617728063469165	-0.205672854317096	0.0630476421124786	-3.26218154122513	0.00111786747268017	0.00209682058181509	gene33
2.87027159240183	-0.0992868528497157	0.0313567914429245	-3.16635881035333	0.00155707066083975	0.00285336822416585	gene34
1.09358572919167	1.04537561054747	0.0660777621617053	15.8203845945816	6.15483130340099e-53	2.52505899626707e-51	gene35
0.3935497817339	-0.519715414370074	0.0799761471342039	-6.49838024202348	9.46469620830968e-11	4.04690377693626e-10	gene36
0.353928594533908	0.185033648433252	0.0829681984207038	2.23017556070109	0.0258121414188098	0.0386048104973787	gene37
0.328614428137599	-0.371089271734686	0.086284074527605	-4.30078521171323	1.76643997601833e-05	4.209568009576e-05	gene38
1.27411513480609	0.0880686506452405	0.0443722936203031	1.98476669695848	0.0472510969854172	0.0672493819397505	gene39
0.538037437718164	-0.151860071941164	0.0669719078161572	-2.26751897762912	0.0234262150781397	0.0352273910949468	gene40
1.39335835288711	0.201918008539423	0.0444308742835461	4.54454277111082	5.72404155878869e-06	1.43865323500815e-05	gene41
3.26472437904535	0.60764334461582	0.0411328636318675	14.7726973267441	8.68460679359199e-48	3.00765603241281e-46	gene42
0.265821157291148	-0.374255084594266	0.0949026750771295	-3.94356728395802	8.20991671010382e-05	0.000180091400276475	gene43
1.4028731788503	0.266075198827957	0.052270678740438	5.09033372513134	3.85057627104891e-07	1.11691842524987e-06	gene44
0.731378410362846	0.0539521149614223	0.0579912127225796	0.930349831094588	0.352261382740165	0.412786152324786	gene45
0.475876985266383	0.916393068445414	0.0745577549754121	12.2910496533543	1.25705132322415e-33	2.55238847355157e-32	gene46
0.49753723173674	0.267560728712789	0.0702882869315469	3.80661900286977	0.000143999353614217	0.000306300140631145	gene47
0.401362435255454	0.634588452282665	0.0793905599317637	7.99324822533176	1.98682409430706e-15	1.28078910189013e-14	gene48
0.357192261820697	-0.492230414922387	0.0841708975530572	-5.8479881910741	5.77408437982525e-09	2.02955514229359e-08	gene49
0.206926242290462	-0.969921656133319	0.109871645002404	-8.82777040529517	2.05714799802766e-18	1.6931259243026e-17	gene50
0.414464916455717	-0.217535708866596	0.0773961760339623	-2.81067773647032	0.00497399431630437	0.00841089717405094	gene51
0.469136566271563	-0.152279081783563	0.0728119277189146	-2.09140296863758	0.0365896952774424	0.0531344277036738	gene52
0.346985893771377	1.02727340201809	0.0866973085686557	11.8489653136648	1.2437504662245e-31	2.33021164632224e-30	gene53
0.413662282942616	0.222473128417272	0.0796950492475581	2.79155519091531	0.00528411752972708	0.00889769316729459	gene54
1.87502070121264	-0.0332415905483073	0.0375070524102374	-0.88627573781922	0.375531909848178	0.435915730472615	gene55
0.216953673976118	-0.292401867077385	0.105106427650202	-2.78195990116331	0.00544151130424915	0.00915116469077007	gene56
0.258387733400948	-0.149500504139692	0.0969225626222887	-1.54247370369582	0.123078460210139	0.160913169093171	gene57
1.03470479307114	-0.036381734663203	0.0491355204527934	-0.74043653812839	0.459089820287219	0.51999413313008	gene58
0.383578144962152	-0.596785728661924	0.0801844125100959	-7.44266510135974	1.3087564178271e-13	7.18603386590032e-13	gene59
11.0843103869728	-0.252612024802594	0.0242083725238303	-10.4349032366355	3.91861040792748e-25	5.0481293499871e-24	gene60
0.266938931223017	-0.25011295808942	0.0958118234130586	-2.61046026659097	0.00910281907062778	0.0147324605634275	gene61
1.29448055353385	0.0286077079481842	0.0460747760020759	0.620897385304603	0.53471451402089	0.593056441448373	gene62
0.24277598545855	0.0935538392986439	0.0994264602280677	0.940935029609291	0.346821658594308	0.407665775603065	gene63
0.31694727993556	-0.142983801268918	0.0873442308576829	-1.63701483045735	0.10176671855845	0.135598559038575	gene64
0.210544387411816	0.19587130885048	0.108144941714613	1.81119251390759	0.0702298077929562	0.0967352724420884	gene65
0.305599998979414	0.00220996543826905	0.0888813944013728	0.0248642075560745	0.980165121643526	0.983854576304669	gene66
1.23618289801354	0.370836384167085	0.0470760957478823	7.87738189150419	4.46191977619141e-15	2.77784888790127e-14	gene67
0.477683956153917	-0.258557476906855	0.0741019810806589	-3.48921139672931	0.000492534774247361	0.00097531638464824	gene68
0.350831168083035	-0.138737365294561	0.0839163676363295	-1.65328134668329	0.0984165954404423	0.131660997244739	gene69
0.3513042189674	-0.231765473190551	0.0850469557500648	-2.72514719835077	0.00647035166063205	0.0107480924595217	gene70
0.801142014587746	0.230120520724141	0.0557059263199196	4.13098813585034	3.70153677724486e-05	8.50927994768934e-05	gene71
0.542428359174244	-0.0876349246812466	0.0676315069278722	-1.29577069419299	0.195154343919759	0.243069399246158	gene72
