gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
KIF1B	0.864521109623934	0.337	0.282	0.224	0.1556	0.7204	0.9816	0.6686	0.9938
PRKCZ	0.136316663606995	0.0366	0.0436	0.0343	0.0392	0.5598	0.4788	0.4278	0.3592
KCNAB2	0.957368701121916	0.7532	0.9958	0.7804	0.994	0.7474	0.7636	0.7054	0.6978
ENO1	0.633919833242309	0.3276	0.4288	0.1092	0.1864	0.9922	0.9498	0.9406	0.9874
GNB1	0.398508138570266	0.6326	0.8492	0.7912	0.9622	0.9672	0.947	0.9712	0.9548
ACOT7	0.741786594159391	0.5008	0.5384	0.5244	0.5564	0.515	0.4782	0.5188	0.5054
CHD5	0.571355659601429	0.5516	0.5564	0.599	0.598	0.3688	0.2936	0.256	0.227
PARK7	0.947408686574668	0.5132	0.6136	0.4444	0.4984	0.6142	0.64	0.529	0.5506
FBXO2	0.43162229509687	0.2418	0.2698	0.157	0.1918	0.8398	0.9346	0.7762	0.7972
PRDM2	0.625682959245307	0.792	0.6244	0.7644	0.6288	0.9546	0.889	0.9408	0.7976
FBXO44	0.316190044351087	0.7078	0.9864	0.6676	0.9796	0.4866	0.3892	0.3888	0.3166
RERE	0.439680849103428	0.33	0.5592	0.4898	0.7376	0.578	0.3564	0.6432	0.4188
TPRG1L	0.981147100129024	0.8988	0.6838	0.9582	0.8316	0.741	0.494	0.7086	0.4536
SSU72	0.389617574080331	0.1106	0.1766	0.1118	0.1676	0.737	0.7256	0.7444	0.7224
CLSTN1	0.585171146749597	0.4794	0.4864	0.4144	0.4672	0.5284	0.4712	0.542	0.546
CAMTA1	0.467589402327416	0.4014	0.5418	0.3914	0.535	0.401	0.1368	0.3846	0.141
AURKAIP1	0.756603749864173	0.7294	0.5856	0.7434	0.6192	0.8752	0.9952	0.8562	0.983
GABRD	0.549345056227301	0.6246	0.3458	0.5608	0.2802	0.354	0.3578	0.3314	0.3608
MTATP6P1	0.506663649261235	0.3604	0.3234	0.4294	0.371	0.7362	0.8076	0.673	0.7094
PITHD1	0.241346092953622	0.4902	0.564	0.394	0.4618	0.7496	0.5922	0.6966	0.4774
CDC42	0.422823716598791	0.2148	0.363	0.1832	0.2626	0.7496	0.514	0.8294	0.5954
EIF4G3	0.0816279217288207	0.039	0.0255	0.0424	0.0393	0.659	0.4264	0.7018	0.4724
RAP1GAP	0.652057565365978	0.9934	0.787	0.9668	0.7798	0.512	0.4416	0.391	0.2956
CAPZB	0.905155954009458	0.7976	0.7718	0.9082	0.8792	0.6006	0.6712	0.568	0.6276
IGSF21	0.805470879345104	0.4658	0.4058	0.6218	0.545	0.6796	0.7154	0.6808	0.6974
